,breadcrumb,id,itemType,ldap,menuGroupId,menuId,menuItemId
2014-09-16 17:39:59,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2007058,abi_report,bostarce,1557,32,7111
2014-09-16 17:41:14,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2007068,abi_report,ceccarelli,1557,32,7111
2014-09-16 17:47:24,BPC - The Owl > Home,2007121,editable_area,ceccarelli,225,32,0
2014-09-16 17:47:30,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2007124,dasnav_report,ceccarelli,1558,32,7270
2014-09-16 17:48:23,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007132,abi_report,ceccarelli,1558,32,7125
2014-09-16 17:48:54,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007134,abi_report,bostarce,1558,32,7125
2014-09-16 17:54:57,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007180,abi_report,bostarce,1558,32,7125
2014-09-16 17:58:50,BPC - The Owl > Home,2007218,editable_area,rampal,225,32,0
2014-09-16 17:58:55,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2007219,dasnav_report,rampal,1558,32,7270
2014-09-16 17:59:02,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007221,abi_report,rampal,1558,32,7125
2014-09-16 18:09:23,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007324,abi_report,bostarce,1558,32,7125
2014-09-16 18:13:37,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2007354,abi_report,bostarce,1557,32,7102
2014-09-16 18:17:24,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,2007371,abi_report,bostarce,1557,32,7103
2014-09-16 18:20:40,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Distribution ,2007381,abi_report,bostarce,1557,32,7104
2014-09-16 18:21:44,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Moving Average,2007395,abi_report,bostarce,1557,32,7105
2014-09-16 18:22:32,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Descriptive Statistics,2007411,abi_report,bostarce,1557,32,7106
2014-09-16 18:23:46,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2007420,abi_report,bostarce,1557,32,7108
2014-09-16 18:26:00,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2007430,abi_report,bostarce,1557,32,7110
2014-09-16 18:28:23,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2007450,abi_report,bostarce,1557,32,7111
2014-09-16 18:28:32,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Accountability Summary,2007452,abi_report,bostarce,1557,32,7112
2014-09-16 18:30:44,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Distribution ,2007489,abi_report,bostarce,1557,32,7113
2014-09-16 18:31:20,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Moving Average,2007496,abi_report,bostarce,1557,32,7114
2014-09-16 18:32:05,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Descriptive Statistics,2007503,abi_report,bostarce,1557,32,7115
2014-09-16 18:32:10,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Moving Average,2007505,abi_report,bostarce,1557,32,7114
2014-09-16 18:32:22,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Descriptive Statistics,2007506,abi_report,bostarce,1557,32,7115
2014-09-16 18:33:02,BPC - The Owl > Deal Insights > Metrics for Sales  > Detail Data,2007514,abi_report,bostarce,1557,32,7117
2014-09-16 18:33:06,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Descriptive Statistics,2007516,abi_report,bostarce,1557,32,7115
2014-09-16 18:33:16,BPC - The Owl > Deal Insights > Metrics for Sales  > Detail Data,2007518,abi_report,bostarce,1557,32,7117
2014-09-16 18:34:15,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2007527,abi_report,bostarce,1557,32,7119
2014-09-16 18:35:45,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2007537,dasnav_report,bostarce,1558,32,7270
2014-09-16 18:36:05,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Contracting Efficiency,2007538,dasnav_report,bostarce,1558,32,7272
2014-09-16 18:36:11,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > PMO: OKRs and Project Tracking,2007539,dasnav_report,bostarce,1558,32,7271
2014-09-16 18:36:14,BPC - The Owl > RMC Internal Insights > Training > Coverage,2007540,abi_report,bostarce,1558,32,7121
2014-09-16 18:37:01,BPC - The Owl > RMC Internal Insights > Training > Quizzes,2007548,abi_report,bostarce,1558,32,7122
2014-09-16 18:37:19,BPC - The Owl > RMC Internal Insights > Training > D2 Training,2007552,abi_report,bostarce,1558,32,7123
2014-09-16 18:37:19,BPC - The Owl > RMC Internal Insights > Training > D2 Training,2007553,abi_report,bostarce,1558,32,7123
2014-09-16 18:37:37,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007555,abi_report,bostarce,1558,32,7125
2014-09-16 18:37:37,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007556,abi_report,bostarce,1558,32,7125
2014-09-16 18:37:39,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management,2007557,menu,bostarce,1558,32,7126
2014-09-16 18:37:50,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007559,abi_report,bostarce,1558,32,7125
2014-09-16 18:38:14,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Volume,2007565,abi_report,bostarce,1558,32,7127
2014-09-16 18:38:50,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Efficiency,2007571,abi_report,bostarce,1558,32,7128
2014-09-16 18:39:06,BPC - The Owl > RMC Internal Insights > gCases Queries > CIR Metrics,2007573,abi_report,bostarce,1558,32,7129
2014-09-16 18:39:44,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By Requestor,2007577,abi_report,bostarce,1558,32,7130
2014-09-16 18:39:44,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By Requestor,2007578,abi_report,bostarce,1558,32,7130
2014-09-16 18:40:18,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By HotKey,2007584,abi_report,bostarce,1558,32,7131
2014-09-16 18:40:18,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By HotKey,2007585,abi_report,bostarce,1558,32,7131
2014-09-16 18:40:20,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By HotKey,2007586,abi_report,bostarce,1558,32,7131
2014-09-16 18:40:36,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,2007593,abi_report,bostarce,1558,32,7133
2014-09-16 18:40:39,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,2007594,abi_report,bostarce,1558,32,7134
2014-09-16 18:40:42,BPC - The Owl > Updates,2007596,dasnav_report,bostarce,1586,32,0
2014-09-16 18:46:38,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2007635,dasnav_report,bostarce,1558,32,7270
2014-09-16 18:46:43,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007636,abi_report,bostarce,1558,32,7125
2014-09-16 18:46:43,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2007637,abi_report,bostarce,1558,32,7125
2014-09-16 19:16:32,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2007797,abi_report,bbuchholz,1557,32,7119
2014-09-16 20:24:46,BPC - The Owl > Home,2008052,editable_area,rampal,225,32,0
2014-09-16 20:24:51,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2008053,dasnav_report,rampal,1558,32,7270
2014-09-16 20:24:57,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2008054,abi_report,rampal,1558,32,7125
2014-09-16 21:30:46,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Moving Average,2008412,abi_report,jramamurthy,1557,32,7114
2014-09-16 22:53:49,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2008887,abi_report,adamji,1557,32,7119
2014-09-17 02:33:44,BPC - The Owl > Home,2009706,editable_area,bostarce,225,32,0
2014-09-17 02:33:56,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2009707,dasnav_report,bostarce,1558,32,7270
2014-09-17 02:33:56,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2009708,dasnav_report,bostarce,1558,32,7270
2014-09-17 02:34:02,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,2009709,abi_report,bostarce,1558,32,7133
2014-09-17 02:35:21,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,2009713,abi_report,bostarce,1558,32,7134
2014-09-17 02:35:21,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,2009714,abi_report,bostarce,1558,32,7134
2014-09-17 02:55:13,BPC - The Owl > Home,2009762,editable_area,bostarce,225,32,0
2014-09-17 02:55:31,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2009763,dasnav_report,bostarce,1558,32,7270
2014-09-17 02:55:43,BPC - The Owl > RMC Internal Insights > Training > D2 Training,2009766,abi_report,bostarce,1558,32,7123
2014-09-17 08:21:23,BPC - The Owl > Tableau Test,2010606,menu,talsela,1595,32,0
2014-09-17 11:34:40,BPC - The Owl > Tableau Test,2011309,menu,dmullen,1595,32,0
2014-09-17 11:34:58,BPC - The Owl > Tableau Test,2011313,menu,dmullen,1595,32,0
2014-09-17 11:55:55,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2011379,abi_report,sabsandhu,1557,32,7102
2014-09-17 13:16:34,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2011627,abi_report,sabsandhu,1557,32,7102
2014-09-17 13:21:03,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2011646,abi_report,sabsandhu,1557,32,7102
2014-09-17 13:22:49,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2011654,abi_report,daniellaf,1557,32,7111
2014-09-17 13:23:35,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2011656,abi_report,daniellaf,1557,32,7111
2014-09-17 13:24:22,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2011658,abi_report,daniellaf,1557,32,7111
2014-09-17 15:53:50,BPC - The Owl > Home,2012515,editable_area,bensonc,225,32,0
2014-09-17 16:48:09,BPC - The Owl > Home,2012891,editable_area,bostarce,225,32,0
2014-09-17 18:08:46,BPC - The Owl > Home,2013432,editable_area,wilsonch,225,32,0
2014-09-17 18:09:28,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2013436,abi_report,wilsonch,1557,32,7102
2014-09-17 18:09:33,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2013437,abi_report,wilsonch,1557,32,7110
2014-09-17 18:23:07,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,2013501,abi_report,jessicab,1558,32,7133
2014-09-17 18:27:07,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2013533,abi_report,jessicab,1557,32,7111
2014-09-17 18:59:45,BPC - The Owl > Home,2013723,editable_area,wilsonch,225,32,0
2014-09-17 18:59:45,BPC - The Owl > Home,2013724,editable_area,wilsonch,225,32,0
2014-09-17 19:00:11,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2013728,abi_report,wilsonch,1557,32,7102
2014-09-17 19:01:33,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2013736,abi_report,wilsonch,1557,32,7102
2014-09-17 19:09:06,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2013771,abi_report,wilsonch,1557,32,7102
2014-09-17 19:09:40,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2013773,abi_report,wilsonch,1557,32,7102
2014-09-17 21:11:58,BPC - The Owl > Home,2014392,editable_area,bbuchholz,225,32,0
2014-09-17 21:12:57,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2014397,abi_report,bbuchholz,1557,32,7102
2014-09-17 21:13:23,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,2014400,abi_report,bbuchholz,1557,32,7103
2014-09-17 21:13:30,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2014403,abi_report,bbuchholz,1557,32,7111
2014-09-17 21:13:58,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Accountability Summary,2014409,abi_report,bbuchholz,1557,32,7112
2014-09-17 21:14:14,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,2014413,abi_report,bbuchholz,1557,32,7103
2014-09-17 21:14:14,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2014415,abi_report,bbuchholz,1557,32,7102
2014-09-17 21:14:26,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2014416,abi_report,bbuchholz,1557,32,7110
2014-09-17 21:44:24,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2014554,abi_report,bbuchholz,1557,32,7102
2014-09-17 21:47:42,BPC - The Owl > Home,2014579,editable_area,alicialing,225,32,0
2014-09-17 22:17:00,BPC - The Owl > Home,2014737,editable_area,bostarce,225,32,0
2014-09-17 22:29:48,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2014806,abi_report,cmizera,1557,32,7102
2014-09-17 22:29:56,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2014808,abi_report,cmizera,1557,32,7110
2014-09-17 22:30:02,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2014810,abi_report,cmizera,1557,32,7102
2014-09-17 23:08:13,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2015045,abi_report,bostarce,1557,32,7102
2014-09-17 23:12:38,BPC - The Owl > Home,2015070,editable_area,wilsonch,225,32,0
2014-09-17 23:12:39,BPC - The Owl > Home,2015071,editable_area,wilsonch,225,32,0
2014-09-17 23:12:42,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2015073,abi_report,wilsonch,1557,32,7102
2014-09-17 23:13:14,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2015075,abi_report,wilsonch,1557,32,7110
2014-09-17 23:24:46,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,2015151,abi_report,bostarce,1557,32,7103
2014-09-17 23:28:35,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Distribution ,2015175,abi_report,bostarce,1557,32,7104
2014-09-17 23:31:07,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Moving Average,2015185,abi_report,bostarce,1557,32,7105
2014-09-17 23:31:33,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Descriptive Statistics,2015187,abi_report,bostarce,1557,32,7106
2014-09-17 23:31:35,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Moving Average,2015188,abi_report,bostarce,1557,32,7105
2014-09-17 23:32:06,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Descriptive Statistics,2015192,abi_report,bostarce,1557,32,7106
2014-09-17 23:39:46,BPC - The Owl > Home,2015226,editable_area,ceccarelli,225,32,0
2014-09-17 23:45:29,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2015254,abi_report,bostarce,1557,32,7108
2014-09-17 23:48:09,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Distribution ,2015262,abi_report,bostarce,1557,32,7104
2014-09-17 23:49:51,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2015272,abi_report,bostarce,1557,32,7108
2014-09-17 23:52:02,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2015283,abi_report,bostarce,1557,32,7110
2014-09-17 23:56:50,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2015314,abi_report,bostarce,1557,32,7111
2014-09-17 23:59:53,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Accountability Summary,2015324,abi_report,bostarce,1557,32,7112
2014-09-18 00:05:24,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Distribution ,2015358,abi_report,bostarce,1557,32,7113
2014-09-18 00:10:50,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Moving Average,2015374,abi_report,bostarce,1557,32,7114
2014-09-18 00:11:00,BPC - The Owl > Deal Insights > Metrics by Deal Stage > [Beta] Descriptive Statistics,2015375,abi_report,bostarce,1557,32,7115
2014-09-18 00:12:36,BPC - The Owl > Deal Insights > Metrics for Sales  > Detail Data,2015382,abi_report,bostarce,1557,32,7117
2014-09-18 00:16:42,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2015392,abi_report,bostarce,1557,32,7119
2014-09-18 00:16:48,BPC - The Owl > Deal Insights > Metrics for Sales  > Detail Data,2015393,abi_report,bostarce,1557,32,7117
2014-09-18 00:18:53,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2015406,abi_report,bostarce,1557,32,7119
2014-09-18 00:31:51,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2015453,dasnav_report,bostarce,1558,32,7270
2014-09-18 00:32:04,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Smokey Mega Dash,2015455,dasnav_report,bostarce,1558,32,7269
2014-09-18 00:32:11,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > PMO: OKRs and Project Tracking,2015457,dasnav_report,bostarce,1558,32,7271
2014-09-18 00:32:22,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Contracting Efficiency,2015458,dasnav_report,bostarce,1558,32,7272
2014-09-18 00:32:27,BPC - The Owl > RMC Internal Insights > Training > Coverage,2015459,abi_report,bostarce,1558,32,7121
2014-09-18 00:37:14,BPC - The Owl > RMC Internal Insights > Training > Quizzes,2015478,abi_report,bostarce,1558,32,7122
2014-09-18 00:38:40,BPC - The Owl > RMC Internal Insights > Training > D2 Training,2015482,abi_report,bostarce,1558,32,7123
2014-09-18 00:38:40,BPC - The Owl > RMC Internal Insights > Training > D2 Training,2015483,abi_report,bostarce,1558,32,7123
2014-09-18 00:40:01,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2015495,abi_report,bostarce,1558,32,7125
2014-09-18 00:40:01,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2015496,abi_report,bostarce,1558,32,7125
2014-09-18 00:44:54,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Volume,2015517,abi_report,bostarce,1558,32,7127
2014-09-18 00:46:50,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Efficiency,2015529,abi_report,bostarce,1558,32,7128
2014-09-18 00:47:28,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,2015531,abi_report,bostarce,1558,32,7125
